id,id_salarié,date_de_début,type,distance_m,date_de_fin,temps_écoulé_s,commentaire
647,89943,2025-05-29 12:54:45.687443,Randonnée,16966.0,2025-05-29 17:10:00.687443,15315,Belle progression
648,89943,2026-03-25 13:24:12.246383,Escalade,,2026-03-25 14:49:29.246383,5117,Super séance
649,89943,2026-03-02 01:07:57.022686,Natation,1642.0,2026-03-02 02:17:44.022686,4187,Sortie entre collègues
650,89943,2026-02-20 05:05:01.910893,Marche,5479.0,2026-02-20 06:32:15.910893,5234,Sortie entre collègues
651,89943,2025-05-14 17:23:49.951268,Vélo,32747.0,2025-05-14 18:04:57.951268,2468,Séance intense
652,89943,2025-12-22 06:19:32.927688,Randonnée,27536.0,2025-12-22 09:45:49.927688,12377,Bon rythme aujourd'hui
653,89943,2025-06-27 13:11:45.658324,Natation,573.0,2025-06-27 13:50:52.658324,2347,
654,46253,2025-12-07 17:28:13.414126,Course à pied,4231.0,2025-12-07 18:38:36.414126,4223,Belle progression
655,46253,2025-09-21 01:50:05.301260,Vélo,29404.0,2025-09-21 02:24:25.301260,2060,Sortie entre collègues
656,46253,2026-03-30 02:14:48.944834,Fitness,3060.0,2026-03-30 02:50:03.944834,2115,Reprise du sport :)
657,46253,2026-04-07 11:41:31.941356,Marche,9509.0,2026-04-07 13:25:36.941356,6245,Bon rythme aujourd'hui
658,46253,2025-12-08 11:26:40.859047,Course à pied,17095.0,2025-12-08 12:34:15.859047,4055,Bon rythme aujourd'hui
659,46253,2025-10-06 22:31:21.972800,Natation,916.0,2025-10-06 23:22:16.972800,3055,Bon rythme aujourd'hui
660,46253,2026-02-12 15:06:48.844399,Fitness,6567.0,2026-02-12 15:42:03.844399,2115,Belle progression
661,46253,2026-01-25 22:00:17.596560,Course à pied,23731.0,2026-01-25 23:36:34.596560,5777,
662,46253,2026-02-09 19:18:09.071549,Course à pied,6195.0,2026-02-09 20:48:41.071549,5432,
663,46253,2025-10-01 11:40:59.041576,Randonnée,17060.0,2025-10-01 16:05:22.041576,15863,Sortie entre collègues
664,46253,2025-08-12 07:07:11.021341,Natation,650.0,2025-08-12 07:51:45.021341,2674,Sortie entre collègues
665,46253,2026-03-21 17:06:07.730224,Fitness,7935.0,2026-03-21 18:30:34.730224,5067,Reprise du sport :)
666,46253,2025-10-10 13:21:33.638427,Tennis,5681.0,2025-10-10 15:00:15.638427,5922,Sortie entre collègues
667,46253,2026-01-05 12:41:31.779036,Marche,5648.0,2026-01-05 13:59:22.779036,4671,Reprise du sport :)
668,46253,2025-08-26 11:37:15.773825,Marche,2180.0,2025-08-26 13:21:52.773825,6277,Bon rythme aujourd'hui
669,46253,2026-04-21 05:01:44.028968,Vélo,59974.0,2026-04-21 06:41:46.028968,6002,Sortie entre collègues
670,46253,2025-08-12 08:27:14.961957,Vélo,50244.0,2025-08-12 11:25:32.961957,10698,Reprise du sport :)
671,46253,2026-04-05 01:48:05.231261,Marche,7421.0,2026-04-05 02:46:42.231261,3517,Sortie entre collègues
672,46253,2025-11-28 13:43:17.272301,Fitness,4598.0,2025-11-28 15:16:46.272301,5609,Sortie entre collègues
673,46253,2026-02-03 01:11:54.969131,Course à pied,15112.0,2026-02-03 02:33:16.969131,4882,Reprise du sport :)
674,17376,2025-12-31 23:16:29.386901,Natation,1565.0,2025-12-31 23:47:27.386901,1858,Bon rythme aujourd'hui
675,17376,2025-06-03 07:30:14.961974,Natation,954.0,2025-06-03 08:47:11.961974,4617,Sortie entre collègues
676,17376,2025-10-13 20:50:20.120456,Escalade,,2025-10-13 21:48:21.120456,3481,Reprise du sport :)
677,17376,2025-11-20 18:37:26.314700,Marche,11984.0,2025-11-20 19:42:58.314700,3932,Reprise du sport :)
678,17376,2026-03-06 12:51:59.517031,Vélo,16240.0,2026-03-06 15:17:50.517031,8751,Sortie entre collègues
679,17376,2025-10-13 13:42:48.412232,Vélo,48484.0,2025-10-13 15:57:07.412232,8059,Activité tranquille
680,17376,2025-08-05 11:48:46.608344,Marche,8644.0,2025-08-05 13:05:14.608344,4588,
681,17376,2025-12-02 09:37:10.970726,Vélo,79968.0,2025-12-02 13:28:14.970726,13864,Sortie entre collègues
682,17376,2025-10-30 12:58:50.369524,Fitness,6094.0,2025-10-30 13:59:40.369524,3650,Super séance
683,17376,2025-09-13 07:49:36.271594,Fitness,9819.0,2025-09-13 09:03:35.271594,4439,Reprise du sport :)
684,17376,2025-07-28 10:14:32.996050,Marche,9508.0,2025-07-28 11:03:12.996050,2920,Belle progression
685,17376,2025-08-21 04:04:59.132928,Randonnée,14391.0,2025-08-21 09:40:01.132928,20102,Reprise du sport :)
686,17376,2025-08-18 09:24:34.394903,Marche,11289.0,2025-08-18 10:56:52.394903,5538,Reprise du sport :)
687,17376,2025-12-10 17:32:08.602149,Fitness,9211.0,2025-12-10 19:21:56.602149,6588,Belle progression
688,17376,2026-02-20 14:04:18.018608,Randonnée,29009.0,2026-02-20 18:31:16.018608,16018,Séance intense
689,17376,2026-01-13 03:56:25.015351,Randonnée,22315.0,2026-01-13 08:36:41.015351,16816,Séance intense
690,17376,2026-02-03 00:05:14.561512,Vélo,41839.0,2026-02-03 02:39:37.561512,9263,Reprise du sport :)
691,17376,2026-02-26 14:11:43.325743,Tennis,3727.0,2026-02-26 15:42:18.325743,5435,Super séance
692,17376,2026-04-03 12:44:07.727350,Course à pied,8286.0,2026-04-03 13:51:23.727350,4036,Super séance
693,17376,2025-05-22 13:36:59.806415,Natation,629.0,2025-05-22 14:50:34.806415,4415,Belle progression
694,17376,2026-01-07 15:29:09.953556,Natation,870.0,2026-01-07 16:04:17.953556,2108,Sortie entre collègues
695,17376,2025-12-29 19:06:02.684930,Randonnée,27329.0,2025-12-29 23:13:53.684930,14871,Bon rythme aujourd'hui
696,17376,2025-05-07 00:07:05.231373,Fitness,3654.0,2025-05-07 01:24:43.231373,4658,Séance intense
697,17376,2025-11-16 15:58:21.963177,Tennis,7858.0,2025-11-16 16:51:04.963177,3163,Activité tranquille
698,17376,2025-08-30 01:45:07.580209,Randonnée,10182.0,2025-08-30 06:08:21.580209,15794,Reprise du sport :)
699,17376,2025-12-02 04:48:59.081231,Natation,2353.0,2025-12-02 05:26:12.081231,2233,Activité tranquille
700,17376,2025-12-21 14:47:39.790895,Vélo,71406.0,2025-12-21 15:59:40.790895,4321,Activité tranquille
701,17376,2025-12-12 03:48:02.712224,Tennis,6590.0,2025-12-12 05:16:25.712224,5303,Super séance
702,17376,2025-07-27 01:03:49.530883,Fitness,2764.0,2025-07-27 02:50:03.530883,6374,Sortie entre collègues
703,17376,2026-02-09 09:08:28.828264,Course à pied,4144.0,2026-02-09 10:58:54.828264,6626,Belle progression
704,17376,2026-03-04 01:54:03.521728,Escalade,,2026-03-04 03:27:25.521728,5602,Reprise du sport :)
705,17376,2025-07-10 01:59:14.810657,Vélo,36173.0,2025-07-10 05:38:21.810657,13147,
706,17376,2025-10-01 15:04:32.291398,Fitness,9788.0,2025-10-01 15:38:27.291398,2035,Super séance
707,17376,2025-07-28 23:01:59.546455,Natation,2885.0,2025-07-28 23:44:35.546455,2556,Belle progression
708,17376,2026-02-25 08:44:28.674444,Escalade,,2026-02-25 09:22:55.674444,2307,Super séance
709,22426,2025-10-06 17:52:15.216538,Randonnée,14691.0,2025-10-06 20:39:47.216538,10052,Activité tranquille
710,22426,2025-06-20 18:41:30.653006,Marche,8327.0,2025-06-20 20:34:47.653006,6797,Séance intense
711,22426,2026-01-04 15:10:08.031203,Natation,757.0,2026-01-04 15:43:35.031203,2007,Bon rythme aujourd'hui
712,22426,2025-05-19 16:25:50.074404,Randonnée,22990.0,2025-05-19 22:25:16.074404,21566,
713,22426,2026-04-24 21:46:52.766922,Escalade,,2026-04-24 23:30:18.766922,6206,Séance intense
714,22426,2025-08-08 00:11:01.927800,Escalade,,2025-08-08 01:32:02.927800,4861,Belle progression
715,22426,2026-03-09 00:27:44.912684,Course à pied,20873.0,2026-03-09 01:02:55.912684,2111,Sortie entre collègues
716,22426,2025-07-05 07:15:49.375571,Escalade,,2025-07-05 09:10:39.375571,6890,Activité tranquille
717,22426,2025-07-10 14:32:26.439919,Randonnée,24100.0,2025-07-10 20:02:37.439919,19811,Belle progression
718,22426,2026-04-26 04:16:37.994382,Course à pied,12681.0,2026-04-26 06:32:57.994382,8180,Bon rythme aujourd'hui
719,22426,2025-06-07 08:25:03.228053,Randonnée,22034.0,2025-06-07 14:24:57.228053,21594,Super séance
720,22426,2025-09-30 04:59:57.023127,Course à pied,18317.0,2025-09-30 06:12:03.023127,4326,Activité tranquille
721,22426,2025-11-05 12:50:55.432861,Fitness,6861.0,2025-11-05 13:24:32.432861,2017,Reprise du sport :)
722,22426,2026-04-10 12:41:41.835842,Randonnée,13338.0,2026-04-10 13:46:38.835842,3897,Bon rythme aujourd'hui
723,22426,2025-10-14 19:01:19.287681,Tennis,8835.0,2025-10-14 19:45:27.287681,2648,
724,22426,2025-10-20 03:48:58.029378,Course à pied,20180.0,2025-10-20 06:13:36.029378,8678,Activité tranquille
725,22426,2025-12-16 01:47:57.413330,Natation,2362.0,2025-12-16 02:12:41.413330,1484,Séance intense
726,22426,2025-05-11 10:29:16.472938,Marche,9311.0,2025-05-11 10:58:46.472938,1770,
727,34413,2025-07-28 23:37:50.888504,Marche,8297.0,2025-07-29 01:29:11.888504,6681,Belle progression
728,34413,2025-08-12 14:50:43.797130,Marche,12004.0,2025-08-12 16:18:43.797130,5280,Sortie entre collègues
729,34413,2025-05-15 14:58:03.399446,Escalade,,2025-05-15 16:04:46.399446,4003,Belle progression
730,34413,2026-04-19 18:09:53.797061,Fitness,3927.0,2026-04-19 18:40:05.797061,1812,Sortie entre collègues
731,34413,2026-03-24 16:34:36.978795,Tennis,8029.0,2026-03-24 17:40:44.978795,3968,Belle progression
732,34413,2026-02-28 22:19:18.346095,Escalade,,2026-03-01 00:06:43.346095,6445,Séance intense
733,34413,2025-05-12 04:58:53.838944,Tennis,1913.0,2025-05-12 06:35:17.838944,5784,Belle progression
734,34413,2026-03-24 00:49:15.490085,Marche,7825.0,2026-03-24 02:12:52.490085,5017,Belle progression
735,34413,2026-04-09 20:33:30.413260,Randonnée,19923.0,2026-04-09 23:56:23.413260,12173,Activité tranquille
736,34413,2026-01-06 22:56:55.701802,Marche,9370.0,2026-01-07 00:12:25.701802,4530,Séance intense
737,34413,2025-10-07 18:49:45.410834,Escalade,,2025-10-07 19:45:14.410834,3329,Reprise du sport :)
738,44472,2025-08-03 18:33:25.080048,Marche,12807.0,2025-08-03 18:54:02.080048,1237,Séance intense
739,44472,2025-10-28 01:17:15.555711,Fitness,1042.0,2025-10-28 03:09:14.555711,6719,Belle progression
740,44472,2025-05-30 05:28:42.858323,Course à pied,14518.0,2025-05-30 07:13:43.858323,6301,
741,44472,2025-05-24 12:34:21.162279,Natation,1009.0,2025-05-24 13:02:50.162279,1709,Reprise du sport :)
742,44472,2025-08-30 05:41:43.115341,Tennis,8730.0,2025-08-30 06:33:10.115341,3087,Bon rythme aujourd'hui
743,44472,2025-08-10 06:33:18.796917,Course à pied,4676.0,2025-08-10 07:57:11.796917,5033,Séance intense
744,44472,2025-11-20 13:55:00.300788,Marche,5142.0,2025-11-20 14:20:08.300788,1508,Belle progression
745,44472,2025-09-13 11:06:33.798648,Course à pied,24000.0,2025-09-13 11:29:27.798648,1374,
746,44472,2026-03-09 22:28:30.649080,Tennis,1963.0,2026-03-09 23:40:28.649080,4318,Sortie entre collègues
747,44472,2025-11-17 07:20:38.098903,Escalade,,2025-11-17 09:05:54.098903,6316,Belle progression
748,44472,2025-05-07 05:08:37.981388,Tennis,8126.0,2025-05-07 06:29:59.981388,4882,Reprise du sport :)
749,44472,2026-04-21 04:00:12.653255,Tennis,4652.0,2026-04-21 05:11:01.653255,4249,Activité tranquille
750,44472,2026-04-21 16:49:39.261346,Course à pied,16126.0,2026-04-21 17:43:56.261346,3257,Reprise du sport :)
751,44472,2025-10-14 09:45:06.351110,Course à pied,23732.0,2025-10-14 10:36:37.351110,3091,Bon rythme aujourd'hui
752,44472,2025-08-22 16:25:36.665977,Escalade,,2025-08-22 17:38:02.665977,4346,Reprise du sport :)
753,44472,2025-07-25 22:12:28.477604,Natation,2316.0,2025-07-25 23:33:09.477604,4841,Bon rythme aujourd'hui
754,44472,2026-01-16 03:52:56.669163,Natation,2009.0,2026-01-16 05:10:50.669163,4674,Sortie entre collègues
755,44472,2025-12-28 10:29:33.281435,Tennis,8114.0,2025-12-28 12:24:33.281435,6900,Sortie entre collègues
756,97309,2025-08-30 22:26:54.859688,Fitness,6702.0,2025-08-30 23:22:17.859688,3323,Reprise du sport :)
757,97309,2025-12-17 05:58:22.890176,Marche,7821.0,2025-12-17 07:43:14.890176,6292,Belle progression
758,97309,2025-09-25 08:03:08.801632,Randonnée,24323.0,2025-09-25 13:59:33.801632,21385,Bon rythme aujourd'hui
760,97309,2025-07-26 12:03:08.960057,Natation,2185.0,2025-07-26 12:53:01.960057,2993,Séance intense
761,97309,2025-12-01 16:53:28.259530,Natation,1903.0,2025-12-01 17:57:20.259530,3832,Sortie entre collègues
762,97309,2025-09-18 20:19:26.795900,Escalade,,2025-09-18 21:04:08.795900,2682,Activité tranquille
763,97309,2025-12-31 06:08:18.133355,Escalade,,2025-12-31 06:54:53.133355,2795,Activité tranquille
764,97309,2026-02-04 02:26:17.142452,Escalade,,2026-02-04 04:16:11.142452,6594,Bon rythme aujourd'hui
765,97309,2026-04-27 16:14:37.456162,Course à pied,3429.0,2026-04-27 17:35:50.456162,4873,Belle progression
766,97309,2025-10-31 23:35:34.510042,Vélo,28453.0,2025-11-01 00:48:57.510042,4403,Belle progression
767,97309,2026-02-16 12:07:57.689047,Natation,1887.0,2026-02-16 13:02:14.689047,3257,Séance intense
768,97309,2025-06-03 06:33:31.391103,Escalade,,2025-06-03 07:18:08.391103,2677,Super séance
769,97309,2025-10-26 19:59:23.929160,Vélo,38585.0,2025-10-26 22:16:44.929160,8241,Bon rythme aujourd'hui
770,97309,2025-08-19 21:55:09.219814,Tennis,9609.0,2025-08-19 23:37:23.219814,6134,Reprise du sport :)
771,97309,2025-10-05 14:42:31.722971,Randonnée,16000.0,2025-10-05 16:43:27.722971,7256,Reprise du sport :)
772,97309,2026-02-26 03:48:05.932846,Marche,11562.0,2026-02-26 04:59:53.932846,4308,Activité tranquille
773,97309,2025-05-14 22:47:05.810725,Vélo,65831.0,2025-05-14 23:38:10.810725,3065,
774,97309,2025-08-01 05:53:50.551327,Course à pied,23207.0,2025-08-01 07:25:16.551327,5486,Sortie entre collègues
775,97309,2025-08-22 05:42:24.352476,Randonnée,17302.0,2025-08-22 11:11:26.352476,19742,Bon rythme aujourd'hui
776,97309,2025-11-04 01:18:47.364251,Marche,9526.0,2025-11-04 02:46:07.364251,5240,
777,97309,2026-03-11 09:09:51.976712,Course à pied,23370.0,2026-03-11 10:08:19.976712,3508,Super séance
778,97309,2025-09-13 22:52:40.843626,Escalade,,2025-09-13 23:34:29.843626,2509,
779,97309,2025-08-03 11:03:21.980563,Randonnée,20915.0,2025-08-03 13:28:45.980563,8724,Reprise du sport :)
780,97309,2025-11-26 10:43:45.345192,Fitness,7776.0,2025-11-26 12:23:21.345192,5976,
781,97309,2025-06-05 21:32:53.410962,Escalade,,2025-06-05 22:39:28.410962,3995,Belle progression
782,97309,2026-04-27 09:53:14.376204,Tennis,9791.0,2026-04-27 11:17:30.376204,5056,
783,97309,2025-10-09 13:11:01.022053,Randonnée,28198.0,2025-10-09 16:46:51.022053,12950,Sortie entre collègues
784,97309,2025-06-09 07:34:40.593766,Randonnée,7794.0,2025-06-09 12:24:25.593766,17385,Reprise du sport :)
785,97309,2025-07-31 05:22:45.109975,Randonnée,14354.0,2025-07-31 06:31:59.109975,4154,Bon rythme aujourd'hui
786,97309,2025-09-16 14:24:52.281998,Tennis,6808.0,2025-09-16 15:52:07.281998,5235,Belle progression
787,97309,2025-06-05 16:16:33.949466,Randonnée,8722.0,2025-06-05 20:37:06.949466,15633,Belle progression
788,97309,2025-10-26 05:35:55.567616,Course à pied,21657.0,2025-10-26 07:02:47.567616,5212,Séance intense
789,97309,2025-05-15 14:58:17.595886,Natation,516.0,2025-05-15 15:56:46.595886,3509,Séance intense
790,97309,2026-03-10 18:49:00.545387,Escalade,,2026-03-10 20:13:58.545387,5098,Sortie entre collègues
791,97309,2025-05-05 00:21:35.760395,Vélo,73735.0,2025-05-05 02:23:36.760395,7321,Bon rythme aujourd'hui
792,97309,2026-01-05 05:36:59.316736,Randonnée,12031.0,2026-01-05 10:56:29.316736,19170,
793,97309,2025-11-02 14:01:04.790001,Marche,14611.0,2025-11-02 15:33:57.790001,5573,Super séance
794,97309,2026-03-18 03:03:48.991792,Vélo,35035.0,2026-03-18 04:22:28.991792,4720,Sortie entre collègues
795,97309,2026-02-04 22:59:08.699931,Natation,1586.0,2026-02-04 23:43:16.699931,2648,Belle progression
796,97309,2026-02-01 02:00:38.337024,Escalade,,2026-02-01 03:58:17.337024,7059,Activité tranquille
797,39874,2026-04-09 04:02:03.585228,Tennis,1176.0,2026-04-09 04:56:08.585228,3245,Séance intense
798,39874,2026-01-23 08:29:17.587473,Marche,10334.0,2026-01-23 09:08:10.587473,2333,Activité tranquille
799,39874,2025-09-03 20:36:27.110787,Escalade,,2025-09-03 21:20:25.110787,2638,Sortie entre collègues
800,39874,2025-06-11 02:33:49.595562,Randonnée,10468.0,2025-06-11 07:26:50.595562,17581,
801,39874,2025-06-14 18:27:44.070632,Course à pied,24366.0,2025-06-14 19:11:01.070632,2597,Reprise du sport :)
802,39874,2025-06-04 21:23:08.210232,Tennis,3119.0,2025-06-04 23:07:45.210232,6277,
803,39874,2025-07-20 17:12:14.489421,Course à pied,10971.0,2025-07-20 17:40:55.489421,1721,Belle progression
804,39874,2026-03-11 06:29:57.580144,Marche,13658.0,2026-03-11 08:12:18.580144,6141,Activité tranquille
805,39874,2025-07-22 02:21:34.887883,Fitness,1172.0,2025-07-22 04:06:11.887883,6277,Super séance
806,39874,2025-07-31 21:23:01.100071,Vélo,41808.0,2025-08-01 00:29:39.100071,11198,Séance intense
807,39874,2025-11-25 00:13:12.095247,Natation,921.0,2025-11-25 01:01:00.095247,2868,Super séance
808,39874,2025-10-30 21:27:53.669883,Vélo,46238.0,2025-10-31 01:17:14.669883,13761,
809,39874,2026-03-01 20:29:07.244782,Fitness,4280.0,2026-03-01 22:22:13.244782,6786,Séance intense
810,39874,2026-02-19 13:12:09.350001,Randonnée,7760.0,2026-02-19 15:05:35.350001,6806,Sortie entre collègues
811,39874,2025-10-26 04:36:48.327044,Fitness,3642.0,2025-10-26 06:25:56.327044,6548,Bon rythme aujourd'hui
812,39874,2025-12-21 02:41:26.168960,Natation,843.0,2025-12-21 03:54:54.168960,4408,Belle progression
813,39874,2026-02-22 15:30:24.174827,Escalade,,2026-02-22 16:48:57.174827,4713,Sortie entre collègues
814,39874,2026-03-01 15:17:38.566917,Natation,1956.0,2026-03-01 15:59:11.566917,2493,Sortie entre collègues
815,39874,2025-09-08 03:26:37.930300,Vélo,39575.0,2025-09-08 06:43:56.930300,11839,
816,39874,2025-11-20 03:06:04.905256,Course à pied,18137.0,2025-11-20 03:43:18.905256,2234,Super séance
817,39874,2025-12-16 09:33:33.509885,Randonnée,29749.0,2025-12-16 12:39:57.509885,11184,Super séance
818,39874,2025-10-10 08:58:28.851981,Vélo,62798.0,2025-10-10 12:54:41.851981,14173,Belle progression
819,39874,2025-11-22 02:44:55.607958,Natation,2998.0,2025-11-22 04:12:58.607958,5283,Séance intense
820,39874,2025-11-03 05:34:48.012782,Escalade,,2025-11-03 07:16:42.012782,6114,Séance intense
821,92736,2026-04-27 16:51:08.044043,Natation,2341.0,2026-04-27 17:46:41.044043,3333,Reprise du sport :)
822,92736,2025-07-18 01:21:45.436907,Fitness,1696.0,2025-07-18 01:57:18.436907,2133,Belle progression
823,92736,2025-05-28 21:20:36.525511,Course à pied,24142.0,2025-05-28 21:41:20.525511,1244,Reprise du sport :)
824,92736,2025-09-02 12:37:28.873437,Fitness,4865.0,2025-09-02 13:30:43.873437,3195,Reprise du sport :)
825,92736,2025-07-05 14:34:32.837809,Escalade,,2025-07-05 16:16:11.837809,6099,Séance intense
826,92736,2026-01-03 11:22:50.960908,Escalade,,2026-01-03 12:01:50.960908,2340,Reprise du sport :)
827,92736,2026-01-22 04:25:21.186399,Marche,10812.0,2026-01-22 05:15:20.186399,2999,Séance intense
828,92736,2026-02-25 20:43:21.437020,Natation,1901.0,2026-02-25 21:53:26.437020,4205,Belle progression
829,92736,2025-07-01 14:48:08.246130,Fitness,1423.0,2025-07-01 16:38:47.246130,6639,Super séance
830,92736,2025-12-13 21:37:26.191420,Course à pied,17140.0,2025-12-13 22:22:19.191420,2693,Séance intense
831,92736,2025-11-07 10:18:31.769289,Natation,2655.0,2025-11-07 11:03:03.769289,2672,Belle progression
832,92736,2025-09-15 10:57:17.849152,Randonnée,24376.0,2025-09-15 14:17:15.849152,11998,Reprise du sport :)
833,92736,2025-12-18 06:06:36.520813,Marche,9770.0,2025-12-18 07:43:58.520813,5842,Reprise du sport :)
834,92736,2025-07-05 05:43:19.525338,Tennis,3491.0,2025-07-05 06:46:21.525338,3782,Belle progression
835,92736,2025-05-13 02:41:14.739796,Tennis,5314.0,2025-05-13 03:35:00.739796,3226,Sortie entre collègues
836,92736,2026-03-13 00:36:00.252762,Marche,6465.0,2026-03-13 00:56:36.252762,1236,Sortie entre collègues
837,92736,2025-12-17 22:41:20.961009,Marche,3896.0,2025-12-18 00:32:30.961009,6670,Super séance
838,92736,2025-05-31 11:31:26.658391,Marche,9944.0,2025-05-31 12:06:32.658391,2106,Séance intense
839,92736,2026-03-11 00:51:03.843388,Fitness,3073.0,2026-03-11 02:33:18.843388,6135,Bon rythme aujourd'hui
840,92736,2025-09-25 13:36:12.409550,Fitness,6721.0,2025-09-25 14:43:54.409550,4062,Sortie entre collègues
841,92736,2025-05-20 12:37:36.321787,Tennis,1392.0,2025-05-20 14:04:30.321787,5214,Sortie entre collègues
842,92736,2026-01-09 19:17:20.683240,Fitness,1007.0,2026-01-09 20:39:38.683240,4938,Bon rythme aujourd'hui
843,92736,2025-08-10 17:26:09.495954,Natation,1388.0,2025-08-10 18:03:58.495954,2269,Super séance
844,92736,2026-01-20 19:56:39.589854,Tennis,2829.0,2026-01-20 21:35:30.589854,5931,Activité tranquille
845,92736,2026-01-30 23:03:25.502579,Escalade,,2026-01-31 00:10:48.502579,4043,
846,92736,2025-06-09 19:20:47.112072,Tennis,5755.0,2025-06-09 20:25:22.112072,3875,Super séance
847,92736,2026-01-30 03:51:15.220926,Tennis,2646.0,2026-01-30 04:34:26.220926,2591,Bon rythme aujourd'hui
848,92736,2025-09-03 18:36:12.902986,Fitness,6991.0,2025-09-03 19:38:37.902986,3745,Activité tranquille
849,92736,2025-07-07 13:19:46.193509,Fitness,9810.0,2025-07-07 14:23:40.193509,3834,Belle progression
850,92736,2025-11-25 15:05:40.116389,Escalade,,2025-11-25 16:33:12.116389,5252,Séance intense
851,92736,2026-04-05 23:34:55.632321,Natation,2357.0,2026-04-06 01:04:27.632321,5372,
852,92736,2025-07-13 23:38:44.018017,Course à pied,15896.0,2025-07-14 01:18:42.018017,5998,Super séance
853,43015,2025-05-05 11:15:07.660928,Tennis,1021.0,2025-05-05 12:20:45.660928,3938,Super séance
854,43015,2026-04-26 20:50:57.396333,Marche,12857.0,2026-04-26 22:49:33.396333,7116,Reprise du sport :)
855,43015,2025-10-01 08:01:13.836281,Natation,2561.0,2025-10-01 09:13:31.836281,4338,Bon rythme aujourd'hui
856,43015,2026-03-09 22:46:30.089522,Vélo,63237.0,2026-03-10 01:37:35.089522,10265,Bon rythme aujourd'hui
857,43015,2025-10-01 19:31:08.232752,Natation,2042.0,2025-10-01 20:56:51.232752,5143,Reprise du sport :)
858,43015,2025-10-20 18:05:07.783508,Fitness,1908.0,2025-10-20 19:39:12.783508,5645,Sortie entre collègues
859,43015,2025-09-10 19:18:42.217220,Fitness,6467.0,2025-09-10 20:04:29.217220,2747,
860,43015,2025-05-31 03:22:03.144106,Fitness,2650.0,2025-05-31 04:01:51.144106,2388,Activité tranquille
861,43015,2025-07-28 07:59:52.265703,Course à pied,13856.0,2025-07-28 09:31:51.265703,5519,Séance intense
862,43015,2026-03-25 07:32:20.688900,Escalade,,2026-03-25 08:49:16.688900,4616,Belle progression
863,43015,2025-12-28 10:35:39.075761,Marche,11728.0,2025-12-28 12:04:41.075761,5342,Reprise du sport :)
864,43015,2026-03-02 14:00:15.647841,Course à pied,8812.0,2026-03-02 15:51:15.647841,6660,Belle progression
865,43015,2025-06-08 01:48:21.516559,Vélo,69029.0,2025-06-08 03:32:52.516559,6271,Belle progression
866,43015,2026-01-06 16:07:48.074301,Natation,1638.0,2026-01-06 17:19:40.074301,4312,Sortie entre collègues
867,43015,2025-07-12 18:25:34.568315,Randonnée,24634.0,2025-07-12 23:20:42.568315,17708,Sortie entre collègues
868,43015,2025-07-16 23:29:31.492185,Course à pied,15826.0,2025-07-16 23:58:15.492185,1724,Super séance
869,43015,2025-10-17 06:32:26.559311,Marche,10335.0,2025-10-17 08:24:04.559311,6698,Belle progression
870,43015,2026-01-28 10:29:20.849266,Course à pied,12424.0,2026-01-28 12:25:03.849266,6943,
871,43015,2025-12-19 16:48:52.621634,Natation,1411.0,2025-12-19 18:18:22.621634,5370,Sortie entre collègues
872,43015,2025-06-24 02:29:38.991868,Fitness,3620.0,2025-06-24 03:48:37.991868,4739,Belle progression
873,43015,2026-03-23 07:03:11.207229,Natation,2581.0,2026-03-23 07:37:54.207229,2083,Activité tranquille
874,43015,2025-04-29 12:47:32.396266,Fitness,3524.0,2025-04-29 13:47:32.396266,3600,Reprise du sport :)
875,43015,2025-10-29 02:09:11.415223,Tennis,9121.0,2025-10-29 02:44:20.415223,2109,Séance intense
876,43015,2025-07-05 00:31:35.300462,Course à pied,22297.0,2025-07-05 01:11:49.300462,2414,Sortie entre collègues
877,43015,2025-06-03 03:25:00.214872,Natation,2705.0,2025-06-03 04:36:44.214872,4304,Sortie entre collègues
878,43015,2025-05-14 09:55:14.890973,Fitness,4999.0,2025-05-14 10:52:45.890973,3451,Reprise du sport :)
879,43015,2025-08-19 10:31:34.855072,Randonnée,15617.0,2025-08-19 15:14:57.855072,17003,Reprise du sport :)
880,43015,2025-08-16 08:27:07.694846,Vélo,55101.0,2025-08-16 11:42:55.694846,11748,
881,43015,2025-11-21 02:37:01.431218,Course à pied,22399.0,2025-11-21 04:03:23.431218,5182,Reprise du sport :)
882,43015,2025-12-31 05:18:58.567452,Marche,2005.0,2025-12-31 06:26:04.567452,4026,Belle progression
883,43015,2025-11-24 18:51:15.201722,Escalade,,2025-11-24 20:32:46.201722,6091,Super séance
884,43015,2026-03-06 07:23:38.690137,Natation,1455.0,2026-03-06 08:30:37.690137,4019,Super séance
885,43015,2025-10-25 00:30:48.278932,Course à pied,17606.0,2025-10-25 02:50:06.278932,8358,Activité tranquille
886,43015,2025-09-01 06:19:23.607880,Natation,2092.0,2025-09-01 06:53:29.607880,2046,Reprise du sport :)
887,43015,2025-11-04 21:53:26.703007,Fitness,3777.0,2025-11-04 22:38:11.703007,2685,Sortie entre collègues
888,43015,2025-05-15 09:35:17.065055,Randonnée,11769.0,2025-05-15 12:39:34.065055,11057,Reprise du sport :)
889,43015,2026-04-24 11:39:27.768471,Tennis,4722.0,2026-04-24 12:32:03.768471,3156,Reprise du sport :)
890,43015,2025-12-06 07:55:49.969043,Vélo,19636.0,2025-12-06 08:50:33.969043,3284,Bon rythme aujourd'hui
